gene,baseMean,log2FoldChange,padj
MTMR7,4.67093604418429,0.2458888739587215,0.040809894278333696
IBTK,25.10509351652126,-2.044414867661271,0.026017067332176902
RPS20,1812.9108247077443,-0.7683390142154577,3.382298620466971e-4
UQCRC1,181.62851186719612,-0.7934304002511534,0.025606573982940355
UTP18,29.174454428993382,-1.9153866186347046,0.02305057089048479
ANLN,47.91435041009448,-1.548750928632302,0.014231169553302513
GRAMD1B,5.978510191590312,0.37387823038230694,0.014701208717147697
VIM,119.65432220055095,0.977586455455797,0.03740865390120143
MED17,40.66202754066847,3.023901179466599,3.4910733780890355e-5
PLEKHA5,18.986238825485447,2.0354323690927956,0.030194000671342463
FNIP2,29.87384063904438,2.0051862761581707,0.009885097369119838
YBX3,152.92479902036774,-1.0621834564351875,0.0055080323611665346
BCAT1,101.7709490851078,0.9767571728420619,0.03749828411002038
ACSM2B,5.586423741426155,0.3709514030540013,0.0480513680260229
SMC1A,46.11413019416714,-1.951249169052184,0.003016391585044484
HMMR,31.322839228064794,-2.3315132363462876,0.02403376124132916
GSDMB,11.157826071930101,2.6303983290089272,0.040828191897405226
ENO1,1663.8821135354515,-1.0752365894580207,3.4447291310388785e-6
ACTB,2020.5082854358777,-0.773127694549073,0.002458362882862286
UBE2T,48.75586405380445,-1.3350083450005237,0.0405346586846777
VDAC3,119.79708529159716,-1.0143682773526776,0.026445005340628408
TP53INP2,119.36961381568297,1.2418573544793763,0.0028534576010112033
SENP1,11.938079441771158,3.567380599991418,0.015175228739792004
SLC4A4,8.753416323043062,3.172757423372828,0.033754736546086656
HSP90AA1,1149.898049597869,-0.5475792777299129,0.02403376124132916
HSD17B2,19.481029968373377,1.9960609806692864,0.045053381788058365
FTL,5482.369582631978,-0.7133115742843092,0.0043022015544210085
TPX2,35.93120788869593,-2.265600641806143,0.01313397342643719
DYNLL1,379.72606471178557,-0.5561259838502134,0.0480513680260229
ESF1,933.6757003731493,-0.912466454017208,0.0013824672211846729
RPLP0,2742.184000783791,-0.7640875002117178,6.808985225843772e-4
BIRC5,134.58408602423893,-1.1381600016073332,0.003625573913327585
GPATCH2L,48.654511226046246,1.5553838446841486,0.033197433327566306
LGALS1,443.4867691647419,-0.6339810923396393,0.020423126722045114
SNU13,239.11716982022372,-1.0340534191221595,0.0010323516221337561
TRIM9,8.52708578410283,3.3156195972740115,0.03351186560049693
CDKN3,81.97668207171499,-1.4812603856760602,0.003042733455170788
EIF5,390.60762492582353,-0.6973523485628103,0.020453214017090632
RPS6KA5,54.4619051379495,1.6264244125348668,0.012433863129433585
SRP54,62.59902901647131,-1.2046226776817952,0.04019569450244295
PSMA6,393.2081811306108,-0.6401568250620701,0.030002803082736392
PNN,142.03934029331225,-0.9855175050366033,0.03499471130132753
NOP56,130.2289437709341,-1.1818747553377638,0.0043022015544210085
TBL1X,13.555337355633592,2.1616266005267084,0.047888819564721394
PGK1,468.26984250782044,-0.8052951644112313,0.005886020664277811
COTL1,177.02179576962257,-1.577314347068008,3.4910733780890355e-5
RPS19,2803.5812407237636,-0.4789248273834417,0.04479790253628439
TNPO2,8.500569517479184,3.703380117905383,0.02753242604512555
RPL18A,1126.1502673556658,-0.5928787260683204,0.023352542718100496
HOXA3,5.653877357924044,0.26998084821707347,0.026017067332176902
TFAM,19.277170526034542,-2.2401465784749686,0.04337026312058823
UBE2S,118.83688942148149,-1.1232119185340432,0.014701208717147697
PFN1,548.998486113159,-0.6475801662398688,0.02850790787573846
C1QBP,150.18950649361426,-0.9640991673045634,0.017435347678576997
GNRHR,5.512948156942873,0.2565181593311558,0.02973652146406141
UBE2D3,347.2982256192856,-0.6744319837585186,0.037576591742596935
CCND1,179.75471137179477,-1.1691622836523492,5.652696930312653e-4
KRT18,620.3875331520825,-1.0807107468985653,4.6982595207167704e-5
GAPDH,2776.7872694774283,-1.185051355679083,8.42827826219144e-9
LDHB,466.1281543453192,-0.6406494522319433,0.0217734696708261
RPS12,621.9196908098471,-0.7982522504141799,0.001252097713090982
CLIC5,8.138499335315247,3.4912927187560405,0.03887858593059865
ECT2,21.28952655840266,-2.4466586449504595,0.02561858949036082
EEF1B2,887.8358074788513,-0.6644744726088917,0.008818770846350743
POLE4,120.62335798921946,-0.8655954164314991,0.041684168372413406
CCDC88A,48.79599830998556,1.5352947692578252,0.035063931620764176
SRSF7,133.64304935258966,-1.356204230095917,0.007891481892236426
DLEU2L,4.784580249904379,0.24392686514340448,0.040302967189122574
MRPS15,99.49576141029999,-1.4580886593313662,0.0012819683951835938
CNN3,43.31108795213873,-1.2820898067690643,0.04791941300817344
STMN1,386.42310902630135,-0.7012616133007505,0.011948487369443832
CENPF,95.29356604105945,-1.4852814665188272,0.003016391585044484
RPA2,71.81192045753095,-1.0316480748038943,0.04479790253628439
KMT2A,45.934321446949355,1.5453037353294847,0.0371621326832081
RPS25,2526.905210768528,-0.5133430787870092,0.023532591846083716
NPC2,297.4541322958453,-0.7065384468512665,0.04162909320521294
SLIRP,433.52255370030383,-0.6244473501466447,0.0405346586846777
RBM25,806.0686258271692,-0.8887334507960765,9.633901266924899e-5
KANSL1,36.16482712799489,1.4069535902335415,0.04943924099537851
RPL21,1892.4007366710368,-0.7060303449811056,0.003143745973909958
GTF3A,156.47138235343715,-0.967232762579533,0.015166152014938214
UBL3,12.378177717115548,3.507052813770583,0.010340695308820036
RPL5,2093.42910003631,-0.5809218002047016,0.026912948703405846
HNRNPA2B1,410.35706166253425,-0.7517684999782442,0.02753242604512555
KIAA1549,6.414084914531502,0.3469744993239925,0.04197506403317906
CIT,59.14814098083623,-1.3245719473177433,0.020423126722045114
TUBA1B,445.0117536243536,-1.7511398688305313,6.477262130806412e-8
CKS2,251.98792377793652,-1.0551617062848186,0.003760186222079105
ATP5F1E,824.9785377644127,-0.5433020359618221,0.047942580105934406
SNRPC,181.53095262555385,-0.7272681974391464,0.04871750909940766
RPS10,1047.068492242335,-0.5633544257843937,0.0405346586846777
EEF1E1,44.83662380035229,-1.476571095583559,0.0405346586846777
MT2A,1047.1485284923563,-0.6550113542859984,0.02389981656042147
PSD4,11.238517236684238,3.0641425019174098,0.01873641469093311
SNRPD2,509.2479009879809,-0.6101443708392209,0.047888819564721394
PAX1,10.635417942225935,2.817067548814854,0.032584294752293276
PSMB2,164.21921186230767,-0.8167176418536168,0.04309617639867621
SNRPN,243.51568904204737,-0.7412675736579417,0.02951134807127797
MTRES1,18.757045194639062,2.0286227182566297,0.03657519766950229
GINS2,49.168674954345086,-1.3461388550274456,0.032584294752293276
RPL27,1096.1464024950856,-0.4977133021636641,0.047518815401125195
SNRPA1,105.58901892841851,-1.5351221013244054,6.111721787166594e-4
RAN,483.9213105265652,-0.9301901861187559,8.358680136544666e-4
RIDA,68.06954838724141,-1.564910219593444,0.01841625414901774
WASF3,12.56244842911284,5.015407528828965,0.0028534576010112033
SPINK5,29.37099968258067,-1.9622356813613149,0.015710041484067388
EIF2S1,119.82603189686236,-1.0658573773954554,0.012817422583875205
CCNB1,86.47921806230104,-1.899738879938263,0.002964422349163205
MEIS2,14.034817972415063,2.10118414512511,0.049748597477272234
LDHA,624.5399644416154,-1.5563180467019535,2.1320935943295368e-13
HNRNPA1,1125.3886333368657,-0.6534038470861954,0.0031137117805783267
LTV1,11.840260675186865,-3.6729738775339573,0.03303967267149894
DYNC1LI2,406.74874194848877,-0.7760171716968891,0.0053280674462416544
GLUL,249.10940505654705,0.9594257487354966,0.00860974688420322
TXN,801.986468682456,-0.7719705321957934,0.005150683203397258
RPL35,1415.8870856364981,-0.6482800123408774,0.012433863129433585
RPS6,2075.9671643256806,-0.669509943862572,0.006834427326557531
SORL1,24.197454705660416,1.9582325855654072,0.016524874154466223
NUSAP1,51.00634568253463,-1.6882878429080277,0.014686718522440566
RPLP1,3515.455578657576,-0.7117756149837062,3.816043464148564e-5
UACA,365.38552218782536,-0.7197842531916235,0.01593554997914027
KIAA1109,20.376345535871447,2.559077616088117,0.009885097369119838
CENPE,110.80001547780779,-1.5543408622082315,0.0014999185809928476
PPP3CA,55.423620180721585,1.1166571498019722,0.04869751318602624
TMBIM6,118.54500810070826,-0.9684078604017142,0.04088425964965395
TMX1,17.03342793634303,-3.4423543162388746,0.009074344784163229
GTF2A2,119.54904591597999,-1.0088961228658078,0.017159596400618964
ETFA,71.3226893267427,-1.287125284396884,0.03152057303110221
NTRK3,19.72554862814715,2.2053727755156882,0.021222357566654387
ZFHX3,27.739893654105863,1.811485682688112,0.04720917990723903
GCSH,160.40056453629617,-1.2231165153874415,7.209938999901285e-4
RPS2,3976.2281785910254,-0.6442083209132503,0.006834427326557531
COPS3,72.3104262877507,-1.1383294853368398,0.049621604986526666
MYOCD,7.067036984093306,0.4305469955879779,0.008818770846350743
ADCYAP1,6.7519593677264105,0.33096106735471853,0.04107064897738189
ERBB2,9.652397470491616,3.299039089930292,0.033338943228493165
CFAP74,11.9370632078336,3.076406388966626,0.025205409311017186
SH3BGRL3,312.04595428496805,-0.8101075761404798,0.017535747726767786
ANP32E,196.42156386799698,-0.93320959368979,0.013172615871826006
TPM3,404.4108953612146,-0.766711395418106,0.0038978759448847025
CALM2,1992.206674070301,-0.6787796354863647,0.009737512569614486
RPS27A,3097.198134628108,-0.5484797670729757,0.006780857536160022
SNRPG,440.99657543761924,-0.6767008785510022,0.04613067116511689
GULP1,33.681740262450866,2.4886644274872793,0.003912955047508127
HSPD1,532.9873844087394,-0.7216050540571703,0.029822913807970433
RPL32,2678.855467358578,-0.7177488791089067,0.0034264461164703417
LYAR,47.31411861085653,-1.7720982620830072,0.012016189691584722
OCIAD2,589.0685303989195,-1.0677195851074934,9.264361939058676e-4
TBCK,16.50797552775791,2.9867037013452755,0.015175228739792004
RPS3A,4747.288155928969,-0.6260305907622415,0.004562495985391772
OTULINL,7.181658830360851,4.570347832798921,0.021892333833330006
FBXL17,7.1078690167711,6.767152844280795,0.005700085094597967
CHRNA6,5.291462064697985,0.2338630318410754,0.03749828411002038
RPL7,3175.230503501226,-0.6697817592476883,0.001292195906979284
MAL2,343.06149615183796,-0.6463302403014789,0.03740865390120143
RPS3,3261.1071306050826,-0.6288846931191028,0.008975786824803295
ALDOA,639.2563439708156,-0.976038780386918,3.867698909060918e-4
PCDH15,5.750734032681761,0.33728012247705036,0.017535747726767786
CCT5,335.0237519293677,-0.8206183788422022,0.01628539819209449
ITPR1,19.413597842827883,2.4956967389636007,0.01563283988882689
PTPRO,11.63186704893293,3.4229014058207783,0.032584294752293276
RABGAP1L,75.40867073471512,1.1042231927974542,0.031637822099064336
GUCY1A2,15.298812834646126,2.4678342609913093,0.03488257770606096
ELOC,221.54528587115473,-0.7677407052675596,0.02416181415822807
MRPL39,36.10351098282798,-2.2086994665344473,0.010827299609960091
NIFK,108.83896612048771,-1.6060166390400312,6.816105862555072e-4
CCT8,112.95003440931418,-1.638367800041143,3.867698909060918e-4
SMG1,29.598620474637926,2.253749139527507,0.005450055795031565
BRAF,27.434250828959225,1.6882102481774317,0.04581817088257658
AUTS2,19.850907732579078,1.9848284213357155,0.03293971996397405
EIF5B,557.7750557475649,-0.8696411358377067,0.0027076600976536336
TAGLN2,593.672396984151,-0.7992373825993677,0.0019078265810283598
NAE1,64.65714383083291,-1.0794655354318992,0.0480513680260229
ZNF66,12.478666723886343,2.9500381180386444,0.02223858555047276
PCSK7,59.317417558791306,1.100793909555828,0.04603613808908354
AC008132.1,13.255465727954673,4.684859199746501,0.0028534576010112033
MEIOB,12.897579424185059,-6.906158299629785,0.001292195906979284
ADCY9,6.410323425580063,0.3454260458962742,0.014701208717147697
GMEB1,24.412870571073235,2.3935748757705877,0.013165581533375346
FLVCR1,7.90834604631912,2.9145843839238825,0.04720917990723903
BOLA3,202.4737182050331,-1.2377523609021024,7.570678160238801e-4
ELF3,70.32864674387119,1.4095478898203482,0.004562495985391772
SNHG16,268.91637990736774,-0.9330341446601049,0.005956387184852824
RPL9,2173.938873323305,-0.649902825989004,0.003535583190193084
METAP1,44.8995615284727,-1.4152679967450237,0.02951134807127797
H2AZ1,461.0864889146662,-0.7094443789696765,0.04883919095267005
HMGB2,198.14960112274778,-1.3024465369234377,0.0021719948758756294
MAD2L1,88.38872575165394,-1.8354333277917398,8.948016319709129e-4
ANXA5,151.19028753407324,-1.033236098334314,0.014931344512346973
CREBRF,15.452488645102784,2.592239159938462,0.017774185279717657
RPS14,2101.082083460692,-0.5715336478469532,0.017099103457856667
GPR85,9.668991715044578,3.894438893341551,0.02403376124132916
RP9,18.137580051800033,-2.6211817363854135,0.024798047332027274
FABP5,169.97416243824142,-1.1430534207597203,0.0028534576010112033
TP53INP1,20.46581436898448,2.175573319251608,0.04162909320521294
SPTSSA,123.5184006703494,-0.9904733565976576,0.020282325857033615
CACNB2,13.275225425430893,2.9489154131979873,0.040302967189122574
AMOTL1,11.114548707999276,2.5747800440794673,0.0449225246656551
PCLAF,97.60392655844159,-1.5364151032408935,0.003569225985914719
GREM1,20.029761306770407,2.258524677113835,0.030307721010787592
TUBA1C,180.07384656953823,-0.903180983382705,0.03238134991741967
ZNF526,8.486792094814302,7.1929880197382055,0.002707603040547225
FTH1,11645.102131082202,-0.6861977773217082,0.0013865990132895937
RPSA,1604.0769814617033,-0.644325038430006,0.013437139453313884
PBK,30.100587862271144,-1.5760805262958881,0.046692123129383256
MMADHC,117.37426392415037,-0.9960638383765511,0.019752526809924134
DTYMK,56.324372231759575,-1.1460035730277136,0.04803578090577293
NDUFS5,507.87654596385227,-0.6444995278841552,0.02224105897811623
ADAL,17.0946035172965,2.7698821042336235,0.03585038335962489
ATP5ME,501.3567063953278,-0.5902754078642587,0.028550567651572323
UBE2V2,173.26184883186323,-1.0462561157435672,0.004290992341155619
PRELID1,190.49250613003574,-1.0080148618867906,0.0027405889760341124
CNBP,351.2366408395157,-0.7775999077970706,0.025205409311017186
KRT8,449.6994511426014,-0.8245919193486805,0.0011587350584096607
LONRF2,15.376575920403742,5.504053339961352,0.0026968311547497965
PA2G4,107.97988563657253,-1.151086602222243,0.009113229587974779
TRIAP1,50.022124785530224,-1.4086319364157036,0.040302967189122574
PGAM1,185.4497413075755,-1.1662363592022618,0.0011587350584096607
RPS21,971.8713435316706,-0.5774147686386143,0.04307783053401262
RPS7,1657.1068731781013,-0.49556190759402147,0.02985188014510832
MRPL13,195.92600931235503,-0.9120830699331102,0.02403376124132916
NEGR1,10.72268889475669,3.492477800497567,0.019752526809924134
PRSS27,9.439161843401385,3.845712579869783,0.01711146047230727
SYNPO2,35.41229120276268,2.3138681323270753,0.0016718712305192499
GXYLT2,8.910019215287047,2.7889188340459046,0.04914251217569449
CKS1B,385.5518523383814,-0.9780342427998167,0.005578845595054727
EIF1,924.1975553089167,-0.5718663082437716,0.040828191897405226
MARCHF3,7.545833972661699,0.29271793719098316,0.04171037748180077
LRRC63,6.330603684490276,0.45146863044425495,0.03530662018265039
ZWILCH,14.467306961451152,-3.261114292840754,0.04162909320521294
UBE2C,152.16995096635588,-1.5339706981367556,2.2721120867116518e-4
TMEM51-AS1,10.660506534263856,4.541830044109948,0.010340695308820036
MRPL48,66.17114477625819,-1.3304068927699273,0.026457106550719558
LRRN1,6.938200168971087,0.39413258368164156,0.01012989157432658
BNIP3,81.22310463551993,-1.5918482136465264,0.002499421041338136
SLCO3A1,22.31312649768149,2.029857906685738,0.04162909320521294
PXMP2,22.529047515578178,-2.4081566542144723,0.017636111879637928
NHLH2,10.711760944518188,7.74032886720705,6.111721787166594e-4
UBE2N,137.47275855322107,-0.9231406967813676,0.03548532560460409
EIF3J-DT,11.022252090527378,-2.6473995021117758,0.04883919095267005
SEPHS2,19.08641011787232,-1.8619826096303251,0.046150960196195474
H2AC6,79.2757403540239,1.144741945472366,0.02611068798571714
SLC47A2,7.963924505262124,6.968478598625997,0.004562495985391772
TNFSF15,12.525434303970183,3.123728790456342,0.015655742052583504
SNRPE,332.3767654888235,-0.6528170246561756,0.028550567651572323
KPNA2,156.9756652286496,-1.1379991519829549,0.002458362882862286
SKA2,115.70944938571928,-1.2684890029048264,0.009295301753306793
ANXA2,2599.538880441378,-0.6751280668199017,0.005886020664277811
RPS17,1792.6218247712243,-0.5594502026736956,0.01787154895667538
SELENOF,51.88036743354892,-2.024175123864312,8.702525703307069e-4
PCDH9,36.729381320078794,1.5659651708956301,0.040302967189122574
CA13,15.218747982494216,2.4076958791864627,0.033754736546086656
FLRT2,51.748639981146525,2.3694076584023356,5.871301539700778e-4
LSAMP,6.959500515456577,0.403256245490157,0.009885097369119838
ANKFY1,11.32318674208783,4.04019822350452,0.015166152014938214
PTMA,3643.276665429045,-0.5461246496091646,0.02922939375692466
KRT18P59,10.030561267249348,4.57170284172755,0.013172615871826006
TUBB4B,141.0437529549207,-1.1557915555580016,0.008948553439761683
S100A16,286.8192003114143,-0.9419792397171092,0.006582159712468235
RPL14,1110.452524175871,-0.6181868451323765,0.022647749768489187
JPT1,327.58654863583956,-0.7782594855122037,0.02223858555047276
HMGB1,597.369618132577,-0.833774603811214,0.003016391585044484
TUBB,234.47504110819773,-0.6974058726788416,0.04871750909940766
XPNPEP3,24.071365550941664,2.076348756977643,0.035063931620764176
PPIA,1579.7058224975822,-0.5151020204626238,0.0405346586846777
EVL,4.631872671799684,0.2443492501898522,0.04107064897738189
MME,9.068068396172965,2.94689694381528,0.04491695514630312
S100A2,1484.5081765027458,-0.9839441889996899,2.0164701636305628e-4
FAM3C,19.176846526590346,-2.228088563743912,0.043731757383562164
H4C3,218.44534223854345,-0.7648431083082273,0.04171037748180077
RPE,32.883882174738616,-2.0105595717226943,0.008176294860986387
S100A10,1774.7416264707072,-0.8046644003956834,3.867698909060918e-4
SPG7,48.757656772532954,1.959000430948416,0.005700085094597967
RPL12,3696.5280497240933,-0.7405389128117131,1.1552139505192595e-4
TFDP1,48.19213696865935,-1.7950625632134973,0.009074344784163229
RPL23A,3305.218443255193,-0.6456224565436599,0.003936009645812289
HELZ,52.26110191602538,1.4072309623759283,0.028550567651572323
ATL1,10.623126052652454,3.198829906575548,0.02388049085430268
CALM1,410.5751015001908,-0.7827174889296348,0.00860974688420322
SLC5A3,12.667146107698986,8.07253221858988,2.443049622907994e-4
ARHGAP11A,307.51755152729294,-2.475968051753357,3.3757968333012086e-22
FICD,6.950466293562984,0.5988398826816808,0.007395317444758448
OSTC,124.27544686318544,-1.3217142663872024,0.0028534576010112033
RNA5S1,9.921548728220996,3.268987492531201,0.02480226850927111
LINC01562,15.060520614996909,2.534289274913504,0.019752526809924134
AL512646.1,4078.9005367684185,0.7841120038670945,0.0013587339517345468
SYT15,6.637611837020241,0.29225127620026564,0.017535747726767786
XAGE1A,851.3299119693824,-0.5691704143071138,0.04758297981898537
ABCF1,61.468764276013225,-1.229796653353237,0.02178074292889289
REXO1L1P,84.11529431458035,1.654533081284555,0.010392750885928139
PDE7A,13.149309152689115,2.6768275058545292,0.017774185279717657
PRR13,88.38438286398062,-0.9010550642936321,0.049814362151692104
TMSB4X,9580.57450848676,-0.611656716691137,0.003675464891337253
HSP90AA5P,6.425375544186655,0.39934244842979716,0.03740865390120143
DUXAP8,53.01344135782092,1.35527270074103,0.02387085295046857
RNU1-1,29.77259015492765,3.066078410239619,7.3964502512862e-4
MT-RNR2,20815.210291996314,2.8414771895823696,5.727809402021312e-11
MT-RNR1,3768.78818561385,3.7797853222838387,2.926813150247463e-56
ZNF611,13.320438768325937,6.011541887229225,0.0027076600976536336
VDAC1,180.6045970719264,-1.1918027393937407,0.002458362882862286
LINC02418,5.805337271141332,0.3860023028950434,0.043731757383562164
RPL17-C18orf32,39.6193620178464,-1.8886537222639967,0.008508216756645974
NDUFAF8,118.852950727406,-0.9456388386492258,0.04870462123781284
BOLA3-AS1,8.362026257803985,0.4983753595715323,0.038790694671945264
C12orf77,15.293004455349841,2.863935951614374,0.02753242604512555
RABGAP1L-DT,21.874227337279383,3.063523114810669,0.00860974688420322
AC131571.1,12.907612283228056,3.9352412636845915,0.008975786824803295
RPL41,3827.836426635423,-0.6482424098922551,0.0033422065905582697
CCDC26,80.76622304538469,1.7025521892188886,0.007677745250530318
XIST,7.1309839336069345,3.8650971031161014,0.04479790253628439
FTX,30.066936647339244,2.0490261329849826,0.018810545542735035
HSBP1,706.597354973753,-0.6049409271849193,0.025606573982940355
LINC02884,9.263929818790379,5.243087884654845,0.006780857536160022
RPS18,4395.496521613175,-0.713552039484675,7.252905965427205e-4
TMA7,559.4230235719061,-0.9105580251491144,6.808985225843772e-4
SNHG15,34.332256003267396,-1.5038107093892863,0.043874192413171385
AC017104.2,8.51474050151637,5.095803631463226,0.015352923530335943
LINC01934,15.933315507085918,2.8314627329562754,0.015175228739792004
RPL23AP42,241.76299593091093,-0.8977818420867519,0.046604542771415576
AC098934.1,7.510628595206581,6.900011505201287,0.004275796946843082
AC087430.1,7.333951602108635,0.4773203547609559,0.0489950556069866
ZBED5,12.015967044156074,3.199490009486657,0.011364052389736715
INTS6-AS1,17.142377119593306,3.214950864242316,0.010827299609960091
BCYRN1,488.9251578567442,-0.6355075493161879,0.048754220409621817
SHISA9,8.595354259666353,3.065175636166942,0.04758297981898537
AC243919.1,1045.4369017569547,-0.5128996377068459,0.025606573982940355
OR4C50P,8.799334467861286,5.273782642764192,0.009087937926497055
TXNDC5,8.025383201527928,-5.725212977082855,0.014701208717147697
ST3GAL6-AS1,11.828521619292541,2.874753179068214,0.03967359262273232
NME1,199.9413300477278,-0.956489894589866,0.006806521482675719
AC069431.1,5.608036171407403,0.19828720161280697,0.0449225246656551
RPS2P5,380.4143788408481,-0.8684239271915934,0.014931344512346973
LINC00635,6.299911122558276,0.33529972767669375,0.015175228739792004
INMT,8.492023043053962,3.7660908638329724,0.023539488820591235
ARPC1A,180.61288049092266,-0.7720093362273203,0.03264311203476532
XACT,189.4965559629891,1.1622811055809381,0.014559455429845023
LINC01206,51.899695158988436,1.3555810630658442,0.0449225246656551
NME2,763.1818037799078,-0.9332593172079219,8.55338959328935e-5
MIATNB,4.849151366409524,0.22335753272893108,0.04479790253628439
UBE2V1,247.3423347113007,-1.0820186004617218,0.004059936526375231
CXXC4-AS1,8.33444465587323,4.24705314178055,0.02021248638907578
LINC00504,7.936999649164668,0.43514362914869853,0.04613067116511689
LINC02217,8.097155338821114,3.9287848096880724,0.030728944532311824
POU5F2,19.597393821329884,2.149847252750135,0.03999548458596662
EFL1P2,6.373386707041559,0.5474356536006302,0.031304998741081405
AC106791.1,15.718028524158148,2.36925272396125,0.040302967189122574
AC105383.1,7.750183131238656,0.4773307995014916,0.006706062773814852
PURPL,16.31840090879525,2.2136823182096057,0.04479790253628439
ZBED3-AS1,12.01035646273658,2.870795179890692,0.031169542407069834
AC087854.1,8.020296404014882,4.801497706015255,0.015166152014938214
AC104071.1,6.64395469971979,0.4611153362664079,0.031176932983813882
LINC01094,8.00798844063822,7.052405969216926,0.003143745973909958
MALAT1,4141.661078707663,0.7374000685184683,0.001648941370795445
LINC02241,14.013559410632064,2.5918847482908514,0.033754736546086656
LINC00534,28.421537279590147,1.6582017960976894,0.04171037748180077
AC023632.2,8.171424088660837,3.468329264132077,0.035063931620764176
CASC19,46.343163908316896,1.8324125465021837,0.021037794990049912
EEF1G,2832.9819382967007,-0.5032510809413301,0.04803578090577293
BRK1,333.20435102785603,-0.6251504632257525,0.046422131109373155
MIR100HG,29.012343035659317,2.272001082304591,0.02922939375692466
AP000708.1,12.714393495463204,3.8614523612859304,0.005700085094597967
ZNF225,7.049146349889444,3.7686653452540844,0.040828191897405226
MTRNR2L1,34.429820911081656,2.353448215099343,0.004275796946843082
AC138123.2,11.41438818193495,3.97731851632699,0.009295301753306793
AC125611.3,56.117896236969024,-1.5636244990191697,0.025205409311017186
AC020892.1,4.888702486262503,0.26611508289725777,0.03355648797842339
DNM1P47,45.5175915191546,3.0222878124063484,5.137071014921145e-6
AL355596.1,6.755505279160142,0.3462712657965759,0.040302967189122574
AC012508.1,6.776634032945412,4.6423185669868605,0.025641215544514213
AQP4-AS1,11.913125446169452,4.856228690747138,0.01563283988882689
AC009063.3,9.652775555037834,7.439513693709811,0.001648941370795445
AL360270.2,11.018558139709462,2.4943752075041132,0.03712662042570186
ZNF234,11.197601306065875,3.6135280709372033,0.02187969708122783
AP001033.1,21.170857787266137,2.6208364537353583,0.014760387006067618
SH3GL1P1,6.06841531348305,0.29279729097238616,0.020453214017090632
AC027097.2,15.009622375208565,2.829207503171827,0.020453214017090632
KCNQ1OT1,48.71036335802881,1.7492326718216697,0.022647749768489187
TSIX,17.804730921508753,2.142529234418892,0.043731757383562164
AC016745.2,12.054391221447663,2.8705851935824525,0.04162909320521294
PCDHB16,6.36143481155613,0.351950737091713,0.04253596932333586
TUBGCP5,5.78368300237532,0.3676272722301829,0.04693559157677509
RN7SL1,274.25180551362587,0.7993870954893675,0.030907236316678088
AL133243.3,13.037945965298851,3.5949189460388165,0.012433863129433585
GTF2IP1,12.962800372533156,4.811119807711889,0.00860974688420322
CEBPB-AS1,8.133452862266598,4.760051742903554,0.017099103457856667
FP671120.4,164.35647278465618,1.1475206160409983,0.009885097369119838
AC003681.1,34.79512986149365,1.4135683174741769,0.045053381788058365
AC016526.3,9.16493767896816,7.270668217956648,0.0028534576010112033
AC237221.2,6.091666649842029,0.3599294676944755,0.014917042262037883
FP671120.6,9257.512647566466,1.43378300997932,7.99182937997753e-33
HELLPAR,149.37900835219693,1.7197513242833606,0.002022250230340094
ERC2-IT1,6.192069236033477,0.20979691478394752,0.03684585643875521
PRNCR1,29.7932711199203,2.2341604303223797,0.018567179059129472
AC022596.2,10.824776911974368,0.39827969867721297,0.01563283988882689
RN7SK,22.056029190047095,2.4651643145449773,0.006104431118378943
AC118553.2,5.773985369040741,0.20339871274695162,0.04162909320521294
ARHGAP11B,11.47488759413927,-3.2584687365642804,0.035063931620764176
HULC,41.66769256382904,1.7469342492699775,0.03543947441833517
AC114977.2,9.064717422357015,7.29364370815313,0.002707603040547225
AL162458.1,21.250721421750242,2.7904971133845664,0.007842676174960293
AC234775.4,11.907276602325664,3.207158364856582,0.02951134807127797
AC022267.1,8.326645216376253,7.093305088543513,0.0033422065905582697
AL360020.1,127.1763306901855,1.1255407234655275,0.009885097369119838
AC112236.3,12.085509546987696,3.2887396104558984,0.014760387006067618
AC091938.1,12.123393472842583,3.736326386030793,0.015532841944514729
Z82195.3,80.62685951606491,1.3552897839003657,0.013172615871826006
AC068286.2,8.874363409573357,2.6616760098382546,0.04693559157677509
